166,639,0.630
369,536,0.414
97,110,0.189
76,892,0.915
124,944,0.749
777,6,0.198
872,538,0.048
772,324,0.733
233,262,0.072
135,642,0.618
130,669,0.770
283,232,0.874
472,622,0.033
717,236,0.352
383,516,0.017
982,978,0.707
817,556,0.374
844,81,0.922
481,150,0.780
977,292,0.875
991,83,0.896
131,58,0.989
613,401,0.840
888,921,0.127
597,259,0.861
245,117,0.888
989,159,0.539
567,976,0.614
734,484,0.680
825,172,0.903
828,322,0.481
491,514,0.141
714,928,0.935
654,656,0.162
955,339,0.942
415,304,0.501
637,623,0.395
589,464,0.349
12,913,0.708
231,109,0.575
858,527,0.053
579,692,0.949
728,242,0.008
841,624,0.291
74,51,0.522
887,524,0.886
962,209,0.882
892,854,0.660
805,639,0.507
189,525,0.199
542,354,0.879
629,542,0.885
232,644,0.629
962,587,0.007
756,809,0.193
978,526,0.371
811,337,0.083
830,89,0.459
208,180,0.172
994,169,0.136
461,587,0.141
535,827,0.231
164,82,0.366
576,186,0.625
258,796,0.715
49,589,0.992
814,6,0.962
174,200,0.591
596,430,0.061
835,70,0.804
346,14,0.498
266,731,0.557
76,978,0.647
628,907,0.177
641,448,0.135
693,764,0.719
52,587,0.704
879,9,0.247
336,282,0.961
717,525,0.377
268,280,0.293
871,713,0.762
16,15,0.383
5,800,0.843
677,504,0.875
136,671,0.969
886,244,0.293
20,591,0.005
102,198,0.628
888,503,0.155
700,921,0.186
437,649,0.912
358,90,0.684
655,473,0.808
158,632,0.597
674,101,0.186
517,488,0.857
549,707,0.721
874,548,0.267
920,661,0.588
464,617,0.129
470,383,0.965
879,714,0.317
802,227,0.496
303,475,0.196
781,218,0.752
516,699,0.539
658,993,0.909
121,135,0.190
146,253,0.618
461,189,0.959
114,615,0.844
638,833,0.724
900,326,0.226
285,818,0.556
312,295,0.067
223,17,0.447
201,591,0.154
955,90,0.755
883,83,0.160
519,33,0.376
491,208,0.697
590,44,0.958
100,684,0.500
114,762,0.498
749,777,0.374
124,620,0.872
7,830,0.540
608,972,0.719
378,975,0.497
916,380,0.897
579,744,0.329
858,498,0.402
583,179,0.095
239,61,0.249
583,671,0.470
409,981,0.790
443,488,0.494
373,257,0.791
585,609,0.392
326,0,0.723
815,172,0.528
344,892,0.225
471,954,0.664
126,19,0.475
208,408,0.293
725,508,0.821
460,570,0.357
669,460,0.562
3,986,0.549
583,305,0.402
147,736,0.294
281,308,0.951
729,515,0.794
542,548,0.739
31,479,0.490
18,104,0.294
912,479,0.186
591,411,0.930
830,929,0.436
190,351,0.952
323,275,0.738
463,109,0.185
626,717,0.052
585,649,0.259
514,158,0.521
511,700,0.140
649,304,0.561
508,53,0.829
172,96,0.031
882,393,0.464
589,179,0.884
372,630,0.599
955,437,0.090
812,387,0.791
521,674,0.718
343,45,0.296
761,462,0.169
261,861,0.430
930,425,0.783
29,778,0.825
416,61,0.539
184,20,0.493
674,258,0.165
95,968,0.246
185,894,0.076
718,122,0.554
970,949,0.503
681,198,0.052
255,642,0.016
749,904,0.242
259,99,0.512
271,394,0.535
858,855,0.579
223,820,0.575
983,700,0.283
596,142,0.355
691,353,0.092
342,18,0.676
785,894,0.345
355,809,0.567
323,220,0.828
649,930,0.403
5,941,0.803
165,385,0.694
247,738,0.135
220,116,0.171
433,874,0.075
174,253,0.811
48,335,0.075
940,162,0.786
245,976,0.625
943,934,0.620
874,535,0.585
881,807,0.465
304,159,0.273
710,255,0.829
177,70,0.268
632,186,0.156
668,281,0.258
248,867,0.261
439,42,0.476
610,801,0.776
609,460,0.788
557,546,0.300
30,799,0.626
320,576,0.434
562,157,0.000
330,955,0.193
140,881,0.711
20,71,0.939
653,958,0.697
701,429,0.014
963,195,0.857
173,342,0.707
654,508,0.154
28,424,0.717
747,78,0.969
187,155,0.020
537,384,0.950
469,194,0.034
145,6,0.648
307,350,0.040
227,106,0.557
358,5,0.394
17,770,0.637
865,861,0.410
899,151,0.520
393,961,0.007
627,147,0.165
159,893,0.748
211,406,0.053
258,943,0.526
373,100,0.023
282,620,0.736
154,653,0.145
853,469,0.063
108,691,0.714
756,979,0.184
303,737,0.318
551,968,0.525
4,172,0.178
890,644,0.418
685,215,0.904
331,633,0.830
976,98,0.114
927,544,0.292
94,519,0.482
848,14,0.897
667,916,0.831
65,54,0.925
55,90,0.618
281,860,0.050
488,47,0.304
557,516,0.438
720,439,0.154
505,718,0.123
818,82,0.651
944,478,0.697
653,270,0.021
605,354,0.954
641,275,0.166
112,303,0.643
367,972,0.757
723,694,0.982
409,588,0.750
222,171,0.640
706,610,0.441
820,832,0.666
247,175,0.003
193,153,0.463
826,530,0.160
166,755,0.656
866,185,0.325
864,948,0.283
417,563,0.191
552,198,0.037
758,147,0.104
41,720,0.600
667,810,0.043
771,644,0.667
239,503,0.618
689,573,0.233
636,861,0.431
63,34,0.643
843,712,0.113
862,107,0.267
562,669,0.084
370,708,0.492
593,581,0.628
399,117,0.106
385,975,0.749
838,833,0.766
66,511,0.636
391,544,0.918
226,898,0.912
212,734,0.352
822,592,0.771
644,452,0.955
805,682,0.438
64,71,0.604
181,751,0.738
922,631,0.386
305,323,0.314
152,702,0.173
305,133,0.496
474,108,0.440
420,652,0.687
738,871,0.414
153,487,0.794
620,974,0.274
444,373,0.597
654,255,0.500
833,101,0.142
13,359,0.057
1,363,0.531
271,504,0.449
106,592,0.530
96,955,0.090
743,771,0.329
322,436,0.804
510,403,0.751
705,190,0.484
246,228,0.300
340,856,0.180
704,138,0.003
52,259,0.657
668,314,0.025
556,401,0.607
186,75,0.126
964,299,0.081
381,452,0.865
84,624,0.275
976,898,0.398
257,199,0.865
329,839,0.430
707,751,0.090
672,161,0.047
249,641,0.714
225,258,0.492
974,278,0.841
410,15,0.096
499,668,0.415
516,763,0.439
791,803,0.846
321,183,0.600
25,356,0.168
237,253,0.319
456,72,0.696
57,601,0.750
514,920,0.954
417,976,0.251
647,278,0.033
582,915,0.250
780,767,0.143
181,805,0.432
710,100,0.875
142,263,0.931
46,177,0.860
306,946,0.628
281,83,0.644
197,350,0.096
312,587,0.873
507,563,0.579
475,310,0.362
909,710,0.245
261,437,0.326
987,348,0.723
499,408,0.227
353,664,0.488
486,742,0.504
677,19,0.567
86,813,0.184
466,535,0.220
44,5,0.330
449,662,0.538
57,491,0.978
738,194,0.764
560,543,0.177
230,91,0.992
214,551,0.662
744,311,0.202
394,839,0.328
17,930,0.904
868,752,0.013
554,122,0.683
661,380,0.976
482,615,0.578
833,490,0.360
114,267,0.930
377,900,0.068
407,799,0.635
656,25,0.377
315,707,0.303
133,462,0.815
473,448,0.447
869,427,0.831
167,990,0.335
187,15,0.225
388,858,0.011
365,342,0.810
437,650,0.408
324,676,0.105
439,263,0.631
170,787,0.864
675,648,0.619
369,438,0.209
588,389,0.507
870,756,0.141
16,322,0.515
503,324,0.059
533,860,0.567
320,466,0.994
435,904,0.702
399,64,0.838
713,315,0.268
457,918,0.577
372,102,0.437
957,81,0.844
636,891,0.865
69,86,0.574
135,265,0.614
351,552,0.716
784,898,0.863
1,509,0.630
698,377,0.874
699,817,0.456
231,898,0.473
174,608,0.443
214,424,0.544
16,499,0.487
244,747,0.905
960,863,0.753
683,636,0.874
178,319,0.018
507,493,0.209
943,261,0.014
121,884,0.492
323,639,0.756
754,107,0.798
768,844,0.707
749,746,0.980
329,388,0.395
740,642,0.734
423,991,0.931
186,431,0.213
237,897,0.747
327,434,0.978
711,332,0.813
178,46,0.498
738,714,0.460
354,319,0.761
9,517,0.881
941,645,0.407
862,215,0.102
118,349,0.016
393,451,0.104
44,194,0.284
458,139,0.366
494,447,0.534
600,325,0.651
186,770,0.284
714,385,0.832
347,692,0.247
903,657,0.239
947,888,0.317
608,239,0.030
623,637,0.552
342,367,0.188
583,445,0.170
606,44,0.423
491,766,0.252
735,474,0.824
900,119,0.112
913,214,0.088
227,750,0.603
231,600,0.440
320,374,0.731
92,182,0.356
194,833,0.866
587,368,0.748
540,879,0.663
246,331,0.617
324,492,0.767
993,567,0.337
323,289,0.966
977,541,0.377
584,251,0.991
94,993,0.340
329,79,0.324
194,225,0.522
728,77,0.508
766,879,0.033
958,171,0.555
327,663,0.187
646,155,0.100
817,148,0.659
421,355,0.116
792,316,0.432
993,755,0.527
292,977,0.116
140,342,0.032
58,702,0.391
735,882,0.204
745,958,0.322
30,232,0.183
818,669,0.279
889,638,0.906
301,699,0.230
603,312,0.544
360,442,0.767
916,406,0.138
550,525,0.227
873,2,0.112
344,209,0.622
4,309,0.457
956,173,0.573
165,218,0.344
867,463,0.377
380,84,0.482
121,358,0.094
382,143,0.402
694,791,0.156
269,334,0.763
791,275,0.617
293,828,0.382
391,908,0.027
746,479,0.298
854,543,0.351
324,714,0.072
726,753,0.431
877,623,0.355
489,437,0.365
89,63,0.402
947,864,0.123
32,786,0.769
595,20,0.733
333,644,0.656
619,356,0.628
45,441,0.454
72,967,0.985
555,759,0.898
19,134,0.179
75,273,0.821
586,937,0.975
59,947,0.240
900,917,0.673
894,622,0.927
467,171,0.044
482,332,0.943
92,826,0.287
173,464,0.292
193,758,0.915
706,517,0.542
357,389,0.729
496,405,0.631
878,570,0.243
1,166,0.774
198,859,0.926
752,698,0.415
163,279,0.604
642,161,0.644
897,76,0.139
492,753,0.769
864,760,0.958
790,319,0.477
989,646,0.393
637,739,0.489
919,591,0.640
187,734,0.218
333,488,0.571
598,996,0.424
288,627,0.283
251,794,0.809
910,928,0.048
839,392,0.311
600,765,0.031
104,963,0.060
871,222,0.139
3,291,0.438
990,637,0.536
800,978,0.148
596,205,0.374
836,246,0.857
732,452,0.877
830,275,0.199
336,230,0.983
454,887,0.688
198,423,0.512
216,582,0.029
477,301,0.213
999,866,0.645
89,771,0.247
919,748,0.295
936,348,0.350
291,439,0.929
58,27,0.130
493,14,0.838
851,563,0.837
690,980,0.974
496,380,0.176
138,249,0.511
846,728,0.703
292,586,0.025
68,870,0.790
633,897,0.694
322,559,0.274
11,658,0.828
698,997,0.256
540,122,0.747
255,599,0.240
180,980,0.415
798,916,0.200
803,55,0.714
470,857,0.960
835,103,0.549
671,359,0.854
476,352,0.365
637,794,0.312
786,591,0.028
895,853,0.441
178,121,0.522
797,208,0.308
577,148,0.752
563,639,0.189
266,852,0.982
69,858,0.262
939,456,0.715
668,455,0.093
719,825,0.131
671,29,0.095
223,206,0.332
186,76,0.272
19,323,0.233
566,218,0.926
827,41,0.947
460,607,0.789
233,79,0.390
710,449,0.630
287,364,0.049
612,122,0.993
560,235,0.670
497,661,0.383
295,937,0.063
233,335,0.383
604,498,0.546
548,543,0.624
983,996,0.793
140,820,0.112
953,902,0.122
6,393,0.325
209,134,0.122
220,123,0.658
98,852,0.384
498,780,0.563
763,634,0.264
986,265,0.789
31,774,0.567
809,350,0.697
458,232,0.716
273,303,0.170
174,636,0.011
800,942,0.504
160,331,0.223
4,251,0.378
592,891,0.905
343,844,0.397
133,621,0.849
504,217,0.402
243,666,0.067
795,40,0.578
922,434,0.914
478,128,0.965
842,732,0.910
211,506,0.339
584,174,0.129
215,626,0.692
120,711,0.677
241,670,0.810
18,76,0.898
237,856,0.250
837,359,0.161
880,230,0.294
251,856,0.889
701,636,0.922
848,671,0.063
465,452,0.468
850,59,0.754
707,183,0.381
686,405,0.320
870,287,0.938
257,617,0.530
935,662,0.250
196,82,0.606
13,530,0.776
846,859,0.589
176,416,0.721
774,471,0.616
423,882,0.982
486,562,0.689
847,918,0.866
795,140,0.584
236,164,0.347
549,598,0.975
601,397,0.656
30,822,0.043
352,985,0.931
950,399,0.490
713,123,0.624
752,806,0.279
644,981,0.259
850,204,0.718
583,53,0.709
27,951,0.431
442,167,0.702
317,591,0.243
776,947,0.388
116,290,0.105
156,33,0.366
928,747,0.160
408,975,0.426
16,294,0.693
470,759,0.871
704,70,0.230
686,575,0.110
805,348,0.284
237,825,0.486
286,660,0.803
143,369,0.453
369,239,0.370
827,22,0.590
149,482,0.892
536,3,0.385
877,756,0.806
965,554,0.079
466,460,0.600
506,462,0.706
941,402,0.722
706,851,0.381
53,419,0.061
21,293,0.493
130,586,0.863
463,932,0.860
208,937,0.029
358,995,0.162
577,22,0.657
455,462,0.096
479,490,0.998
63,293,0.842
137,920,0.591
193,824,0.543
588,756,0.240
588,721,0.166
987,776,0.025
922,529,0.515
727,185,0.940
636,491,0.700
164,267,0.164
71,571,0.962
573,252,0.309
320,317,0.874
847,377,0.910
776,711,0.985
375,567,0.065
92,626,0.068
581,633,0.695
605,771,0.367
819,855,0.757
288,974,0.979
171,671,0.012
938,391,0.963
525,909,0.257
131,993,0.291
871,749,0.218
296,161,0.244
393,934,0.378
687,272,0.606
504,844,0.452
179,545,0.790
203,281,0.176
453,410,0.933
276,682,0.403
246,693,0.339
347,490,0.104
848,608,0.481
166,905,0.301
978,76,0.467
580,229,0.679
292,542,0.295
509,30,0.640
567,43,0.596
198,161,0.682
175,758,0.121
758,545,0.612
870,925,0.223
268,300,0.539
134,975,0.979
927,526,0.504
208,480,0.058
298,262,0.215
323,352,0.936
537,376,0.287
626,995,0.453
875,181,0.288
371,918,0.561
973,740,0.963
678,362,0.121
190,980,0.565
611,4,0.147
712,993,0.477
214,973,0.981
624,223,0.236
324,470,0.645
250,482,0.620
882,14,0.061
501,689,0.645
785,892,0.300
176,85,0.319
360,929,0.008
642,327,0.628
282,883,0.175
187,639,0.541
586,54,0.496
947,490,0.740
307,399,0.954
623,965,0.742
160,216,0.960
552,331,0.012
702,67,0.867
232,505,0.211
79,336,0.787
899,170,0.558
925,829,0.624
780,27,0.306
990,306,0.827
722,355,0.698
877,676,0.957
397,337,0.592
638,254,0.954
927,991,0.719
536,368,0.270
668,139,0.282
365,376,0.945
160,175,0.411
601,868,0.316
96,81,0.070
937,386,0.086
10,416,0.973
657,91,0.740
139,248,0.522
296,549,0.022
622,28,0.145
770,185,0.187
925,729,0.602
310,135,0.877
420,93,0.111
185,517,0.511
107,830,0.071
369,705,0.770
608,695,0.591
248,661,0.692
852,440,0.145
396,755,0.902
179,778,0.312
748,292,0.415
847,656,0.055
592,189,0.533
212,308,0.241
963,845,0.420
842,379,0.021
929,170,0.488
452,194,0.616
176,588,0.805
353,837,0.831
440,918,0.213
465,237,0.458
375,317,0.394
515,464,0.226
67,545,0.408
832,319,0.360
1,335,0.006
121,628,0.573
366,307,0.313
85,819,0.523
618,220,0.073
397,845,0.954
732,372,0.903
487,153,0.512
943,16,0.237
657,896,0.113
225,406,0.371
861,152,0.807
583,172,0.885
618,313,0.249
899,307,0.591
965,25,0.257
979,680,0.091
67,206,0.479
817,996,0.201
791,313,0.313
161,789,0.859
168,142,0.369
374,799,0.011
680,957,0.455
639,933,0.556
450,240,0.159
588,289,0.741
864,729,0.557
888,225,0.191
983,395,0.157
280,326,0.146
514,787,0.211
562,572,0.996
275,395,0.355
584,915,0.536
345,617,0.334
565,349,0.752
859,190,0.157
270,464,0.571
612,378,0.182
74,243,0.949
985,304,0.672
474,876,0.005
188,64,0.565
879,528,0.898
385,50,0.344
141,193,0.444
246,853,0.387
761,503,0.401
893,988,0.231
579,873,0.305
800,693,0.802
879,866,0.917
450,603,0.049
300,61,0.769
622,890,0.759
901,309,0.762
860,245,0.610
962,774,0.331
987,839,0.580
514,494,0.208
134,607,0.931
402,573,0.581
816,7,0.972
527,300,0.824
739,375,0.441
808,360,0.246
616,772,0.720
504,692,0.563
657,467,0.267
706,500,0.502
874,651,0.295
87,248,0.514
360,809,0.002
381,202,0.755
43,710,0.350
983,414,0.622
610,383,0.429
220,510,0.708
745,278,0.771
769,670,0.379
924,479,0.708
405,941,0.280
442,959,0.372
489,842,0.570
289,241,0.440
495,726,0.030
591,996,0.646
926,412,0.789
905,722,0.025
659,212,0.417
612,576,0.964
344,62,0.290
678,381,0.531
798,236,0.631
464,87,0.897
66,679,0.550
254,844,0.884
613,764,0.480
214,856,0.644
808,176,0.629
577,296,0.887
930,753,0.505
933,98,0.235
553,751,0.192
211,671,0.364
601,210,0.226
263,299,0.894
957,563,0.766
966,28,0.331
579,861,0.039
213,848,0.416
679,730,0.033
93,223,0.071
305,909,0.383
623,113,0.420
395,334,0.180
156,585,0.305
879,782,0.559
640,340,0.469
817,373,0.324
865,274,0.530
443,350,0.518
799,776,0.748
339,785,0.721
141,67,0.190
262,228,0.859
168,791,0.404
626,811,0.081
272,121,0.202
688,644,0.016
467,22,0.008
514,408,0.566
407,293,0.332
880,796,0.879
386,499,0.259
219,310,0.798
100,263,0.063
739,127,0.424
718,445,0.326
284,42,0.861
784,520,0.358
920,177,0.744
366,887,0.109
495,73,0.617
201,679,0.146
826,605,0.699
569,511,0.485
10,114,0.179
435,137,0.130
447,996,0.189
110,702,0.764
776,622,0.440
515,834,0.498
512,14,0.690
340,523,0.423
44,299,0.531
736,47,0.375
148,326,0.623
704,590,0.699
945,657,0.713
851,655,0.282
977,613,0.352
819,631,0.482
784,195,0.069
351,609,0.313
401,104,0.057
537,557,0.333
60,424,0.748
153,56,0.928
474,839,0.371
198,801,0.082
733,431,0.899
866,302,0.669
766,727,0.349
796,175,0.493
480,568,0.521
426,876,0.691
430,67,0.321
491,150,0.448
132,301,0.420
16,903,0.172
146,510,0.894
581,791,0.574
601,520,0.623
957,997,0.998
91,169,0.140
313,415,0.360
187,993,0.994
762,361,0.759
607,347,0.113
333,770,0.838
112,14,0.047
57,330,0.718
688,217,0.436
421,902,0.162
765,253,0.870
751,916,0.649
838,443,0.925
277,819,0.231
827,68,0.986
740,579,0.175
935,985,0.932
67,445,0.806
208,252,0.766
732,693,0.503
454,286,0.930
171,45,0.548
854,363,0.164
51,77,0.424
715,218,0.955
326,995,0.300
812,778,0.795
176,853,0.488
436,39,0.751
885,922,0.051
307,236,0.789
52,185,0.202
181,666,0.068
565,929,0.725
360,718,0.582
151,982,0.329
953,998,0.704
817,763,0.864
177,990,0.391
81,38,0.236
378,542,0.314
365,403,0.355
400,221,0.296
509,590,0.207
648,898,0.864
504,60,0.753
494,683,0.493
903,608,0.089
483,805,0.091
71,397,0.749
608,748,0.425
736,282,0.083
775,662,0.907
57,238,0.071
682,602,0.445
85,765,0.981
978,375,0.390
464,798,0.433
833,721,0.094
922,697,0.624
371,55,0.871
296,59,0.927
324,898,0.918
148,912,0.285
849,736,0.927
846,742,0.419
557,332,0.106
418,314,0.357
194,72,0.940
968,148,0.579
828,496,0.465
136,477,0.459
979,237,0.912
860,990,0.687
106,622,0.613
380,309,0.581
476,22,0.169
450,821,0.399
967,486,0.373
485,914,0.706
291,922,0.327
805,855,0.607
234,624,0.907
948,216,0.212
146,899,0.906
309,834,0.947
808,871,0.204
349,850,0.187
219,360,0.121
497,51,0.207
630,634,0.554
662,302,0.947
503,330,0.529
43,243,0.190
933,143,0.003
83,970,0.587
690,603,0.402
190,795,0.283
525,863,0.421
63,350,0.596
458,500,0.894
412,538,0.315
571,261,0.168
309,677,0.339
468,36,0.174
339,463,0.421
63,632,0.889
558,326,0.353
382,643,0.416
630,107,0.561
193,560,0.574
878,980,0.655
947,419,0.458
680,982,0.118
168,941,0.731
663,786,0.102
521,554,0.907
536,535,0.444
707,986,0.295
230,833,0.604
224,599,0.460
863,400,0.479
251,501,0.952
502,155,0.705
356,95,0.443
135,543,0.713
429,781,0.062
634,525,0.368
407,422,0.165
140,402,0.335
875,680,0.110
469,187,0.830
385,377,0.802
294,421,0.945
172,912,0.540
52,113,0.948
197,330,0.333
364,563,0.542
77,634,0.012
271,938,0.477
290,442,0.581
112,589,0.775
84,578,0.744
104,327,0.422
811,809,0.336
762,258,0.458
707,739,0.364
405,937,0.438
838,244,0.862
894,927,0.072
168,572,0.892
143,535,0.090
184,857,0.819
955,625,0.105
386,247,0.257
226,634,0.043
695,87,0.419
680,886,0.103
528,40,0.473
56,587,0.004
917,576,0.423
786,644,0.598
806,552,0.928
913,211,0.190
901,707,0.622
725,315,0.038
582,382,0.034
951,536,0.179
794,743,0.176
259,508,0.869
460,31,0.311
20,390,0.693
407,438,0.924
180,654,0.448
531,584,0.598
115,819,0.522
922,737,0.477
331,626,0.407
509,769,0.959
362,795,0.274
141,652,0.942
909,394,0.391
783,721,0.050
488,696,0.514
555,160,0.317
159,41,0.208
469,640,0.920
727,667,0.973
116,963,0.391
590,27,0.197
478,431,0.070
545,391,0.681
66,220,0.628
291,851,0.157
724,204,0.572
367,917,0.607
462,440,0.168
304,183,0.481
655,307,0.179
840,308,0.588
45,725,0.571
186,873,0.501
75,636,0.006
512,134,0.466
305,916,0.379
621,104,0.090
512,599,0.183
372,323,0.596
474,810,0.213
614,920,0.947
629,610,0.048
498,654,0.693
166,806,0.303
350,475,0.503
838,513,0.704
341,826,0.996
630,429,0.296
420,915,0.093
792,996,0.487
636,642,0.133
35,770,0.935
154,630,0.562
564,852,0.554
360,363,0.701
679,306,0.094
736,259,0.888
321,387,0.748
193,39,0.618
936,194,0.729
633,0,0.420
253,738,0.434
547,953,0.115
719,350,0.760
683,744,0.050
163,950,0.233
605,915,0.181
87,171,0.048
19,283,0.738
925,900,0.176
770,510,0.942
581,507,0.740
362,425,0.156
656,912,0.521
951,87,0.243
185,367,0.009
930,953,0.522
51,348,0.946
879,789,0.934
816,623,0.112
355,578,0.305
430,332,0.646
903,529,0.210
174,318,0.438
17,171,0.355
421,962,0.720
58,178,0.504
552,907,0.537
349,267,0.571
392,994,0.962
1,908,0.824
226,247,0.722
721,566,0.365
558,420,0.123
970,133,0.430
521,652,0.830
474,846,0.644
182,356,0.346
94,768,0.593
54,465,0.492
101,894,0.788
69,337,0.613
352,791,0.230
49,783,0.258
53,213,0.328
531,666,0.085
258,810,0.400
595,502,0.813
416,768,0.826
40,21,0.663
414,918,0.203
426,794,0.446
96,385,0.811
317,529,0.401
486,546,0.782
798,185,0.007
9,902,0.503
320,35,0.543
220,162,0.588
484,734,0.594
652,528,0.151
518,495,0.033
228,384,0.347
550,898,0.082
883,144,0.033
49,695,0.397
404,80,0.305
768,59,0.911
692,717,0.700
120,910,0.889
808,983,0.767
57,877,0.910
394,119,0.393
532,212,0.870
272,70,0.751
261,877,0.944
704,29,0.284
130,123,0.624
204,410,0.988
606,845,0.376
736,747,0.867
276,45,0.171
344,502,0.907
356,165,0.591
546,38,0.670
188,765,0.650
938,735,0.201
37,726,0.183
78,420,0.307
62,99,0.663
21,336,0.552
599,968,0.499
48,691,0.055
594,71,0.195
578,43,0.544
359,78,0.633
795,245,0.067
533,771,0.827
305,358,0.164
206,541,0.270
248,336,0.985
925,620,0.316
596,315,0.217
364,420,0.815
532,996,0.421
982,341,0.568
749,638,0.752
802,200,0.117
717,453,0.368
437,392,0.258
378,296,0.277
123,694,0.947
854,650,0.790
31,269,0.260
99,597,0.046
498,552,0.185
870,80,0.641
325,426,0.909
348,770,7.559
601,70,0.657
407,321,0.725
629,281,0.887
619,46,0.395
489,444,0.549
428,582,0.031
35,102,0.414
749,368,0.607
884,513,0.572
183,595,0.477
923,669,0.409
346,713,0.918
572,467,0.920
991,480,0.404
53,655,0.485
695,35,0.499
434,673,0.965
632,618,0.875
567,248,0.032
187,439,0.963
135,215,0.255
818,115,0.664
123,15,0.023
207,78,0.779
138,710,0.850
870,82,0.546
538,31,0.389
552,279,0.699
579,263,0.408
783,689,0.050
703,537,0.482
25,831,0.598
110,64,0.445
32,999,0.447
548,905,0.978
342,424,0.010
456,283,0.724
342,697,0.438
19,630,0.361
598,834,0.002
499,496,0.990
323,30,0.441
556,68,0.114
339,764,0.318
97,790,0.804
821,58,0.762
901,650,0.561
430,713,0.616
863,813,0.168
420,139,0.662
254,734,0.872
295,420,0.489
65,157,0.684
197,357,0.377
844,403,0.340
800,434,0.759
711,92,0.678
197,942,0.939
54,158,0.434
796,231,0.810
873,423,0.105
602,215,0.022
363,752,0.704
172,252,0.708
252,588,0.177
897,109,0.627
769,801,0.114
935,477,0.399
275,249,0.499
602,520,0.730
541,82,0.139
264,682,0.639
495,993,0.463
794,958,0.533
206,482,0.616
529,37,0.469
670,837,0.824
726,848,0.595
54,981,0.679
586,583,0.151
933,545,0.100
524,923,0.944
625,664,0.003
401,818,0.677
264,8,0.805
286,658,0.146
448,581,0.078
574,835,0.723
915,616,0.145
386,505,0.322
607,675,0.852
917,108,0.755
542,783,0.335
511,332,0.912
393,78,0.749
75,66,0.342
727,242,0.703
84,888,0.123
215,914,0.404
586,132,0.353
957,902,0.942
842,883,0.019
823,781,0.689
876,917,0.974
972,422,0.065
157,81,0.194
931,341,0.939
623,504,0.847
67,800,0.844
912,936,0.673
624,44,0.927
865,449,0.232
919,971,0.875
776,30,0.716
111,528,0.857
833,53,0.982
275,858,0.984
478,608,0.944
977,323,0.679
622,837,0.823
831,588,0.393
19,627,0.921
759,119,0.829
697,119,0.245
29,378,0.871
239,133,0.144
812,960,0.539
47,691,0.623
602,559,0.118
833,288,0.401
920,606,0.545
840,970,0.819
16,51,0.965
792,402,0.822
941,94,0.905
189,156,0.111
397,377,0.703
787,235,0.195
374,489,0.981
880,279,0.688
493,799,0.368
809,588,0.111
161,363,0.791
175,707,0.988
361,769,0.537
966,747,0.132
808,529,0.944
948,484,0.504
347,255,0.589
157,143,0.786
551,784,0.303
523,87,0.691
365,438,0.332
446,766,0.419
719,876,0.102
964,141,0.731
403,894,0.790
961,153,0.180
464,690,0.278
844,155,0.494
475,442,0.305
531,83,0.595
719,512,0.843
971,735,0.433
687,353,0.171
303,904,0.604
489,186,0.784
679,711,0.939
217,667,0.274
287,903,0.199
735,776,0.679
0,67,0.602
900,754,0.978
531,768,0.059
353,976,0.444
519,255,0.742
